               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.064367,             0.19511,            0.029905,             0.53881,             0.37071,             0.39091,             0.20106,            0.061686,             0.14985,            0.024416,           0.0033321,           0.0033321,           0.0033321
                  68,            0.064395,             0.19463,            0.029818,             0.55132,             0.37039,             0.39212,             0.20166,            0.061686,             0.14983,             0.02437,           0.0032093,           0.0032093,           0.0032093
                  69,            0.064336,             0.19493,            0.029736,             0.53664,             0.37952,             0.39415,               0.204,            0.061625,             0.14996,            0.024333,           0.0030888,           0.0030888,           0.0030888
                  70,            0.064201,             0.19483,            0.029543,             0.54594,             0.37334,             0.39369,             0.20315,            0.061608,             0.14991,            0.024341,           0.0029706,           0.0029706,           0.0029706
                  71,            0.064088,             0.19391,            0.029412,             0.53344,             0.37935,             0.39456,             0.20461,            0.061569,             0.14978,            0.024269,            0.002855,            0.002855,            0.002855
                  72,            0.063994,             0.19405,            0.029356,             0.53994,             0.38204,             0.39686,             0.20504,            0.061595,             0.14963,            0.024183,           0.0027419,           0.0027419,           0.0027419
                  73,            0.063941,             0.19392,            0.029164,             0.50106,             0.39985,             0.39616,             0.20474,            0.061559,             0.14957,            0.024205,           0.0026316,           0.0026316,           0.0026316
                  74,            0.063878,             0.19414,            0.029099,             0.53663,             0.38094,             0.39569,             0.20436,            0.061513,             0.14961,            0.024165,           0.0025241,           0.0025241,           0.0025241
                  75,            0.063837,             0.19352,            0.028958,             0.55153,             0.37352,             0.39664,             0.20556,            0.061493,             0.14961,            0.024238,           0.0024195,           0.0024195,           0.0024195
                  76,            0.063709,             0.19329,            0.028946,              0.5276,             0.39066,             0.40016,             0.20746,            0.061453,             0.14964,            0.024014,            0.002318,            0.002318,            0.002318
                  77,            0.063636,             0.19318,            0.028739,             0.53059,             0.38799,             0.39863,             0.20649,              0.0614,              0.1495,            0.024083,           0.0022196,           0.0022196,           0.0022196
                  78,            0.063625,             0.19276,            0.028723,             0.56814,             0.37137,             0.40002,             0.20795,             0.06142,             0.14929,            0.023983,           0.0021245,           0.0021245,           0.0021245
                  79,            0.063515,             0.19277,            0.028509,             0.56613,             0.37137,             0.40092,             0.20712,            0.061381,             0.14938,            0.023893,           0.0020327,           0.0020327,           0.0020327
                  80,            0.063415,             0.19241,            0.028384,             0.55676,             0.38189,             0.40392,              0.2086,            0.061352,             0.14937,            0.023931,           0.0019443,           0.0019443,           0.0019443
                  81,             0.06335,             0.19242,            0.028327,             0.55036,              0.3854,             0.40471,              0.2098,            0.061269,             0.14945,            0.023785,           0.0018594,           0.0018594,           0.0018594
                  82,            0.063318,             0.19212,            0.028176,             0.55465,               0.382,             0.40332,             0.20933,            0.061265,             0.14933,            0.023818,           0.0017781,           0.0017781,           0.0017781
                  83,            0.063226,             0.19166,            0.028104,             0.53684,             0.38859,             0.40071,             0.20868,            0.061275,             0.14938,             0.02383,           0.0017005,           0.0017005,           0.0017005
                  84,            0.063155,             0.19218,            0.027999,             0.52405,             0.39735,             0.40415,             0.21007,            0.061222,             0.14934,            0.023751,           0.0016267,           0.0016267,           0.0016267
                  85,            0.063143,             0.19178,             0.02788,             0.53937,             0.39272,             0.40488,             0.20967,            0.061216,             0.14929,            0.023756,           0.0015566,           0.0015566,           0.0015566
                  86,            0.063056,             0.19131,            0.027785,              0.5345,             0.39343,             0.40476,              0.2102,            0.061175,             0.14933,             0.02378,           0.0014905,           0.0014905,           0.0014905
                  87,            0.062978,             0.19063,            0.027735,             0.53804,             0.39624,              0.4066,             0.21167,            0.061164,             0.14928,            0.023657,           0.0014283,           0.0014283,           0.0014283
                  88,            0.062858,             0.19075,            0.027557,             0.55611,             0.38645,             0.40764,             0.21193,             0.06115,             0.14909,            0.023588,           0.0013701,           0.0013701,           0.0013701
                  89,            0.062797,              0.1908,            0.027491,             0.59037,             0.37358,             0.40766,             0.21121,            0.061122,             0.14913,            0.023617,            0.001316,            0.001316,            0.001316
                  90,            0.062794,             0.19067,            0.027452,             0.55034,             0.38587,             0.40611,             0.21079,            0.061129,              0.1492,            0.023595,            0.001266,            0.001266,            0.001266
                  91,            0.062736,             0.19067,            0.027357,             0.55843,             0.38467,             0.40572,             0.21085,            0.061123,              0.1492,            0.023619,           0.0012202,           0.0012202,           0.0012202
                  92,            0.062724,             0.19007,            0.027311,             0.52677,             0.39944,             0.40892,             0.21188,            0.061113,             0.14901,            0.023543,           0.0011787,           0.0011787,           0.0011787
                  93,            0.062502,             0.18951,            0.027218,             0.56476,               0.382,             0.40523,             0.21148,            0.061089,             0.14914,            0.023509,           0.0011414,           0.0011414,           0.0011414
                  94,            0.062581,             0.19004,             0.02716,             0.56206,             0.38609,             0.41028,             0.21415,            0.061028,             0.14905,            0.023572,           0.0011084,           0.0011084,           0.0011084
                  95,            0.062573,             0.18996,            0.027064,             0.55733,             0.38564,             0.40758,               0.213,            0.061088,             0.14901,            0.023443,           0.0010797,           0.0010797,           0.0010797
                  96,            0.062561,             0.18986,            0.026983,             0.60399,             0.36984,             0.40978,             0.21248,            0.061058,             0.14924,            0.023469,           0.0010554,           0.0010554,           0.0010554
                  97,            0.062561,             0.19037,            0.027017,             0.52849,             0.39849,                0.41,             0.21322,            0.061086,             0.14905,            0.023459,           0.0010355,           0.0010355,           0.0010355
                  98,            0.062461,             0.18924,            0.027089,             0.56075,             0.38492,             0.41009,             0.21405,            0.061014,             0.14916,            0.023421,             0.00102,             0.00102,             0.00102
                  99,            0.062513,             0.18952,            0.026976,             0.53608,             0.39836,             0.40885,             0.21329,              0.0611,             0.14903,            0.023454,           0.0010089,           0.0010089,           0.0010089
                  99,            0.062513,             0.18952,            0.026976,             0.54499,             0.38182,             0.40787,             0.22294,            0.061043,             0.14901,            0.023381,           0.0010089,           0.0010089,           0.0010089
